,Date,Unnamed: 0,Network,Profile,Audience,Net Audience Growth,Audience Gained,Sent Messages (Total),Published Posts (Total),Received Messages (Total),Impressions,Video Views,Engagements,Engagement Rate (per Impression),Reactions,Comments,Shares,Post Link Clicks,Saves,Other Post Clicks,Sent Posts (Facebook),Sent Posts (Instagram),Sent Stories (Instagram),Sent Reels (Instagram),Sent Comments (Instagram),Sent Videos (TikTok),Received Comments (Facebook),Received Ad Comments (Facebook),Received Comments (Instagram),Received Mentions (Instagram),Received Media Tags (Instagram),Received Comments (TikTok),Website Traffic,new_ig_followers,new_fb_page_likes,instagram_reach,facebook_reach
0,2022-06-15,402,Facebook,T H E U N S E E N Beauty,"10,245",0.0,0.0,0,0,0,1,0,0,0%,0,0.0,0.0,0.0,,0,,,,,,,,,,,,,73,17,0,57,1
1,2022-06-15,403,Instagram,theunseenbeauty,"22,464",10.0,17.0,0,0,8,340,22,4,1.18%,3,0.0,0.0,,1.0,,,,,,,,,,,6.0,2.0,,73,17,0,57,1
2,2022-06-15,404,TikTok,theunseenbeautyuk,477,-2.0,,0,0,0,,60,5,,5,0.0,0.0,,,,,,,,,0.0,,,,,,,73,17,0,57,1
3,2022-06-16,405,Facebook,T H E U N S E E N Beauty,"10,245",0.0,0.0,0,0,0,5,0,0,0%,0,0.0,0.0,0.0,,0,,,,,,,,,,,,,122,16,0,307,3
4,2022-06-16,406,Instagram,theunseenbeauty,"22,473",9.0,16.0,0,0,20,810,36,10,1.23%,7,1.0,0.0,,2.0,,,,,,,,,,,15.0,5.0,,122,16,0,307,3
5,2022-06-16,407,TikTok,theunseenbeautyuk,477,0.0,,0,0,0,,8,0,,0,0.0,0.0,,,,,,,,,0.0,,,,,,,122,16,0,307,3
6,2022-06-17,408,Facebook,T H E U N S E E N Beauty,"10,245",0.0,0.0,0,0,0,15,0,0,0%,0,0.0,0.0,0.0,,0,,,,,,,,,,,,,74,8,0,73,2
7,2022-06-17,409,Instagram,theunseenbeauty,"22,475",2.0,8.0,0,0,2,466,32,7,1.5%,3,0.0,0.0,,4.0,,,,,,,,,,,2.0,,,74,8,0,73,2
8,2022-06-17,410,TikTok,theunseenbeautyuk,479,2.0,,0,0,0,,10,0,,0,0.0,0.0,,,,,,,,,0.0,,,,,,,74,8,0,73,2
9,2022-06-18,411,Facebook,T H E U N S E E N Beauty,"10,247",0.0,1.0,0,0,1,65,2,0,0%,0,0.0,0.0,0.0,,0,,,,,,,,,,,,,34,19,1,45,12
10,2022-06-18,412,Instagram,theunseenbeauty,"22,484",9.0,19.0,0,0,7,286,15,5,1.75%,3,0.0,0.0,,2.0,,,,,,,,,,,3.0,4.0,,34,19,1,45,12
11,2022-06-18,413,TikTok,theunseenbeautyuk,479,0.0,,0,0,0,,83,10,,10,0.0,0.0,,,,,,,,,0.0,,,,,,,34,19,1,45,12
12,2022-06-19,414,Facebook,T H E U N S E E N Beauty,"10,246",-1.0,0.0,0,0,1,62,8,0,0%,0,0.0,0.0,0.0,,0,,,,,,,1.0,,,,,,60,21,0,63,6
13,2022-06-19,415,Instagram,theunseenbeauty,"22,505",21.0,21.0,0,0,2,576,42,2,0.35%,2,0.0,0.0,,0.0,,,,,,,,,,,1.0,1.0,,60,21,0,63,6
14,2022-06-19,416,TikTok,theunseenbeautyuk,480,1.0,,0,0,0,,21,1,,1,0.0,0.0,,,,,,,,,0.0,,,,,,,60,21,0,63,6
15,2022-06-20,417,Facebook,T H E U N S E E N Beauty,"10,246",0.0,0.0,0,0,0,25,1,0,0%,0,0.0,0.0,0.0,,0,,,,,,,,,,,,,74,10,0,446,6
16,2022-06-20,418,Instagram,theunseenbeauty,"22,506",1.0,10.0,0,0,2,691,49,0,0%,0,0.0,0.0,,0.0,,,,,,,,,,,2.0,,,74,10,0,446,6
17,2022-06-20,419,TikTok,theunseenbeautyuk,480,0.0,,0,0,0,,5,0,,0,0.0,0.0,,,,,,,,,0.0,,,,,,,74,10,0,446,6
18,2022-06-21,420,Facebook,T H E U N S E E N Beauty,"10,246",0.0,1.0,0,0,1,0,0,0,,0,0.0,0.0,0.0,,0,,,,,,,1.0,,,,,,67,26,1,814,0
19,2022-06-21,421,Instagram,theunseenbeauty,"22,524",18.0,26.0,0,0,5,"1,431",44,7,0.49%,5,0.0,0.0,,2.0,,,,,,,,,,,5.0,,,67,26,1,814,0
20,2022-06-21,422,TikTok,theunseenbeautyuk,480,0.0,,0,0,0,,29,0,,0,0.0,0.0,,,,,,,,,0.0,,,,,,,67,26,1,814,0
21,2022-06-22,423,Facebook,T H E U N S E E N Beauty,,,,0,0,0,,,0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,74,16,0,56,0
22,2022-06-22,424,Instagram,theunseenbeauty,"22,540",16.0,16.0,0,0,6,441,32,2,0.45%,1,0.0,0.0,,1.0,,,,,,,,,,,2.0,4.0,,74,16,0,56,0
23,2022-06-22,425,TikTok,theunseenbeautyuk,480,0.0,,0,0,0,,17,0,,0,0.0,0.0,,,,,,,,,0.0,,,,,,,74,16,0,56,0
24,2022-06-23,426,Facebook,T H E U N S E E N Beauty,"10,246",0.0,0.0,0,0,1,24,0,0,0%,0,0.0,0.0,0.0,,0,,,,,,,1.0,,,,,,60,10,0,34,2
25,2022-06-23,427,Instagram,theunseenbeauty,"22,541",1.0,10.0,0,0,0,276,20,1,0.36%,1,0.0,0.0,,0.0,,,,,,,,,,,,,,60,10,0,34,2
26,2022-06-23,428,TikTok,theunseenbeautyuk,480,0.0,,0,0,0,,16,0,,0,0.0,0.0,,,,,,,,,0.0,,,,,,,60,10,0,34,2
27,2022-06-24,429,Facebook,T H E U N S E E N Beauty,"10,246",0.0,0.0,1,1,0,140,13,12,8.57%,0,0.0,0.0,0.0,,12,1.0,,,,,,,,,,,,79,12,0,1333,70
28,2022-06-24,430,Instagram,theunseenbeauty,"22,549",8.0,12.0,3,2,5,"1,975",300,48,2.43%,40,4.0,0.0,,4.0,,,1.0,1.0,,1.0,,,,3.0,1.0,1.0,,79,12,0,1333,70
29,2022-06-24,431,TikTok,theunseenbeautyuk,480,0.0,,0,0,0,,64,3,,3,0.0,0.0,,,,,,,,,0.0,,,,,,,79,12,0,1333,70
30,2022-06-25,432,Facebook,T H E U N S E E N Beauty,"10,245",-1.0,0.0,1,1,0,232,3,13,5.6%,1,0.0,0.0,0.0,,12,1.0,,,,,,,,,,,,37,10,0,1209,213
31,2022-06-25,433,Instagram,theunseenbeauty,"22,559",10.0,10.0,2,1,10,"2,002",322,35,1.75%,32,0.0,0.0,,3.0,,,1.0,,,1.0,,,,6.0,4.0,,,37,10,0,1209,213
32,2022-06-25,434,TikTok,theunseenbeautyuk,481,1.0,,0,0,0,,21,0,,0,0.0,0.0,,,,,,,,,0.0,,,,,,,37,10,0,1209,213
33,2022-06-26,435,Facebook,T H E U N S E E N Beauty,"10,246",1.0,1.0,1,1,2,358,2,3,0.84%,1,0.0,0.0,1.0,,1,1.0,,,,,,1.0,,,,,,42,4,1,1650,246
34,2022-06-26,436,Instagram,theunseenbeauty,"22,538",-21.0,4.0,5,4,8,"3,144",124,217,6.9%,197,8.0,0.0,,12.0,,,1.0,3.0,,1.0,,,,6.0,2.0,,,42,4,1,1650,246
35,2022-06-26,437,TikTok,theunseenbeautyuk,481,0.0,,0,0,0,,28,0,,0,0.0,0.0,,,,,,,,,0.0,,,,,,,42,4,1,1650,246
36,2022-06-27,438,Facebook,T H E U N S E E N Beauty,"10,244",-1.0,0.0,1,1,1,236,9,20,8.47%,0,0.0,0.0,0.0,,20,1.0,,,,,,1.0,,,,,,96,9,0,2421,136
37,2022-06-27,439,Instagram,theunseenbeauty,"22,534",-4.0,9.0,7,2,22,"4,270",517,230,5.39%,186,24.0,0.0,,20.0,,,1.0,1.0,,5.0,,,,14.0,8.0,,,96,9,0,2421,136
38,2022-06-27,440,TikTok,theunseenbeautyuk,481,-1.0,,0,0,0,,31,0,,0,0.0,0.0,,,,,,,,,0.0,,,,,,,96,9,0,2421,136
39,2022-06-28,441,Facebook,T H E U N S E E N Beauty,"10,288",1.0,1.0,1,1,0,100,8,43,43%,0,0.0,0.0,0.0,,43,1.0,,,,,,,,,,,,101,23,1,1526,80
40,2022-06-28,442,Instagram,theunseenbeauty,"22,550",16.0,23.0,4,3,2,"2,681",243,36,1.34%,31,0.0,0.0,,5.0,,,1.0,2.0,,1.0,,,,,1.0,1.0,,101,23,1,1526,80
41,2022-06-28,443,TikTok,theunseenbeautyuk,481,1.0,,0,0,0,,24,0,,0,0.0,0.0,,,,,,,,,0.0,,,,,,,101,23,1,1526,80
42,2022-06-29,444,Facebook,T H E U N S E E N Beauty,"10,288",-1.0,0.0,1,1,0,122,19,19,15.57%,1,0.0,0.0,0.0,,18,1.0,,,,,,,,,,,,114,25,0,1982,91
43,2022-06-29,445,Instagram,theunseenbeauty,"22,567",17.0,25.0,4,3,12,"3,838",369,45,1.17%,41,1.0,0.0,,3.0,,,1.0,2.0,,1.0,,,,5.0,4.0,3.0,,114,25,0,1982,91
44,2022-06-29,446,TikTok,theunseenbeautyuk,483,2.0,,0,0,0,,14,0,,0,0.0,0.0,,,,,,,,,0.0,,,,,,,114,25,0,1982,91
45,2022-06-30,447,Facebook,T H E U N S E E N Beauty,"10,288",0.0,0.0,1,1,1,163,8,12,7.36%,3,0.0,0.0,0.0,,9,1.0,,,,,,,,,,,,358,19,0,1545,96
46,2022-06-30,448,Instagram,theunseenbeauty,"22,578",11.0,19.0,7,6,8,"3,468",821,163,4.7%,145,6.0,0.0,,12.0,,,1.0,5.0,,1.0,,,,3.0,5.0,,,358,19,0,1545,96
47,2022-06-30,449,TikTok,theunseenbeautyuk,486,3.0,,0,0,0,,37,3,,1,0.0,2.0,,,,,,,,,0.0,,,,,,,358,19,0,1545,96
48,2022-07-01,450,Facebook,T H E U N S E E N Beauty,"10,288",0.0,0.0,2,2,0,214,17,9,4.21%,1,0.0,0.0,0.0,,8,2.0,,,,,,,,,,,,690,21,0,1456,92
49,2022-07-01,451,Instagram,theunseenbeauty,"22,592",14.0,21.0,15,12,7,"4,334",579,227,5.24%,196,9.0,0.0,,22.0,,,1.0,11.0,,3.0,,,,4.0,2.0,1.0,,690,21,0,1456,92
50,2022-07-01,452,TikTok,theunseenbeautyuk,489,3.0,,4,1,3,,117,14,,7,6.0,1.0,,,,,,,,,1.0,,,,,,3.0,690,21,0,1456,92
51,2022-07-02,453,Facebook,T H E U N S E E N Beauty,"10,289",1.0,1.0,1,1,0,198,20,47,23.74%,1,0.0,0.0,0.0,,46,1.0,,,,,,,,,,,,295,13,1,1573,110
52,2022-07-02,454,Instagram,theunseenbeauty,"22,601",9.0,13.0,3,2,10,"2,912",199,55,1.89%,49,1.0,0.0,,5.0,,,1.0,1.0,,1.0,,,,6.0,3.0,1.0,,295,13,1,1573,110
53,2022-07-02,455,TikTok,theunseenbeautyuk,510,21.0,,0,0,0,,896,27,,27,0.0,0.0,,,,,,,,,0.0,,,,,,,295,13,1,1573,110
54,2022-07-03,456,Facebook,T H E U N S E E N Beauty,"10,288",-1.0,0.0,0,0,0,76,8,38,50%,0,0.0,0.0,0.0,,38,,,,,,,,,,,,,334,15,0,1044,62
55,2022-07-03,457,Instagram,theunseenbeauty,"22,605",4.0,15.0,0,0,5,"1,932",625,137,7.09%,116,7.0,0.0,,14.0,,,,,,,,,,2.0,3.0,,,334,15,0,1044,62
56,2022-07-03,458,TikTok,theunseenbeautyuk,553,43.0,,0,0,1,,"1,354",86,,85,1.0,0.0,,,,,,,,,0.0,,,,,,1.0,334,15,0,1044,62
57,2022-07-04,459,Facebook,T H E U N S E E N Beauty,"10,286",-2.0,0.0,0,0,0,43,6,0,0%,0,0.0,0.0,0.0,,0,,,,,,,,,,,,,231,16,0,704,18
58,2022-07-04,460,Instagram,theunseenbeauty,"22,611",6.0,16.0,0,0,4,"1,291",243,38,2.94%,28,2.0,0.0,,8.0,,,,,,,,,,1.0,3.0,,,231,16,0,704,18
59,2022-07-04,461,TikTok,theunseenbeautyuk,564,11.0,,0,0,0,,572,32,,32,0.0,0.0,,,,,,,,,0.0,,,,,,,231,16,0,704,18
60,2022-07-05,462,Facebook,T H E U N S E E N Beauty,"10,287",1.0,1.0,1,1,0,188,53,46,24.47%,3,0.0,0.0,0.0,,43,1.0,,,,,,,,,,,,633,69,1,4578,156
61,2022-07-05,463,Instagram,theunseenbeauty,"22,666",55.0,69.0,3,2,26,"9,149",191,23,0.25%,11,1.0,0.0,,11.0,,,1.0,1.0,,1.0,,,,15.0,8.0,3.0,,633,69,1,4578,156
62,2022-07-05,464,TikTok,theunseenbeautyuk,579,15.0,,0,0,0,,888,17,,15,0.0,2.0,,,,,,,,,0.0,,,,,,,633,69,1,4578,156
63,2022-07-06,465,Facebook,T H E U N S E E N Beauty,"10,286",-1.0,0.0,1,1,0,275,17,52,18.91%,0,0.0,0.0,0.0,,52,1.0,,,,,,,,,,,,2047,52,0,2971,154
64,2022-07-06,466,Instagram,theunseenbeauty,"22,714",48.0,52.0,8,5,9,"6,794","1,824",316,4.65%,251,15.0,0.0,,50.0,,,1.0,4.0,,3.0,,,,5.0,4.0,,,2047,52,0,2971,154
65,2022-07-06,467,TikTok,theunseenbeautyuk,743,164.0,,1,1,5,,"7,782",92,,82,5.0,5.0,,,,,,,,,1.0,,,,,,5.0,2047,52,0,2971,154
66,2022-07-07,468,Facebook,T H E U N S E E N Beauty,"10,286",0.0,0.0,1,1,0,326,11,20,6.13%,1,0.0,0.0,0.0,,19,1.0,,,,,,,,,,,,1169,32,0,2444,177
67,2022-07-07,469,Instagram,theunseenbeauty,"22,742",28.0,32.0,8,4,8,"5,833","1,496",324,5.55%,264,11.0,0.0,,49.0,,,1.0,3.0,,4.0,,,,1.0,5.0,2.0,,1169,32,0,2444,177
68,2022-07-07,470,TikTok,theunseenbeautyuk,782,39.0,,3,0,5,,"2,491",50,,41,8.0,1.0,,,,,,,,,0.0,,,,,,5.0,1169,32,0,2444,177
69,2022-07-08,471,Facebook,T H E U N S E E N Beauty,"10,288",0.0,0.0,1,1,1,443,11,31,7%,1,0.0,0.0,0.0,,30,1.0,,,,,,1.0,,,,,,1415,54,0,2441,182
70,2022-07-08,472,Instagram,theunseenbeauty,"22,784",42.0,54.0,11,11,12,"7,358",836,227,3.09%,191,4.0,0.0,,32.0,,,1.0,10.0,,,,,,5.0,6.0,1.0,,1415,54,0,2441,182
71,2022-07-08,473,TikTok,theunseenbeautyuk,797,15.0,,1,0,0,,"1,025",18,,16,1.0,1.0,,,,,,,,,0.0,,,,,,,1415,54,0,2441,182
72,2022-07-09,474,Facebook,T H E U N S E E N Beauty,"10,288",0.0,0.0,1,1,0,382,23,21,5.5%,2,0.0,0.0,0.0,,19,1.0,,,,,,,,,,,,688,33,0,4616,200
73,2022-07-09,475,Instagram,theunseenbeauty,"22,809",25.0,33.0,4,3,15,"8,599",82,37,0.43%,27,0.0,0.0,,10.0,,,1.0,2.0,,1.0,,,,4.0,11.0,,,688,33,0,4616,200
74,2022-07-09,476,TikTok,theunseenbeautyuk,812,15.0,,0,0,0,,762,10,,10,0.0,0.0,,,,,,,,,0.0,,,,,,,688,33,0,4616,200
75,2022-07-10,477,Facebook,T H E U N S E E N Beauty,"10,288",0.0,0.0,0,0,0,142,13,4,2.82%,3,0.0,0.0,0.0,,1,,,,,,,,,,,,,526,18,0,2079,95
76,2022-07-10,478,Instagram,theunseenbeauty,"22,818",9.0,18.0,5,4,6,"4,225","1,529",251,5.94%,211,10.0,0.0,,30.0,,,1.0,3.0,,1.0,,,,4.0,2.0,,,526,18,0,2079,95
77,2022-07-10,479,TikTok,theunseenbeautyuk,831,19.0,,0,0,0,,971,18,,17,0.0,1.0,,,,,,,,,0.0,,,,,,,526,18,0,2079,95
78,2022-07-11,480,Facebook,T H E U N S E E N Beauty,"10,291",0.0,0.0,0,0,1,79,0,1,1.27%,0,0.0,0.0,0.0,,1,,,,,,,1.0,,,,,,506,32,0,1154,59
79,2022-07-11,481,Instagram,theunseenbeauty,"22,843",25.0,32.0,0,0,7,"2,342",245,69,2.95%,61,0.0,0.0,,8.0,,,,,,,,,,1.0,5.0,1.0,,506,32,0,1154,59
80,2022-07-11,482,TikTok,theunseenbeautyuk,837,6.0,,0,0,2,,285,7,,5,2.0,0.0,,,,,,,,,0.0,,,,,,2.0,506,32,0,1154,59
81,2022-07-12,483,Facebook,T H E U N S E E N Beauty,"10,291",0.0,0.0,0,0,0,219,8,31,14.16%,0,0.0,0.0,0.0,,31,,,,,,,,,,,,,327,26,0,2470,48
82,2022-07-12,484,Instagram,theunseenbeauty,"22,856",13.0,26.0,14,10,23,"5,106",298,61,1.19%,41,7.0,0.0,,13.0,,,1.0,9.0,,4.0,,,,16.0,6.0,1.0,,327,26,0,2470,48
83,2022-07-12,485,TikTok,theunseenbeautyuk,839,2.0,,0,0,0,,204,6,,4,0.0,2.0,,,,,,,,,0.0,,,,,,,327,26,0,2470,48
84,2022-07-13,486,Facebook,T H E U N S E E N Beauty,"10,294",0.0,0.0,1,1,0,274,7,25,9.12%,1,0.0,0.0,0.0,,24,1.0,,,,,,,,,,,,310,18,0,2704,192
85,2022-07-13,487,Instagram,theunseenbeauty,"22,870",14.0,18.0,13,4,6,"4,962",544,286,5.76%,251,14.0,0.0,,21.0,,,1.0,3.0,,9.0,,,,4.0,1.0,1.0,,310,18,0,2704,192
86,2022-07-13,488,TikTok,theunseenbeautyuk,841,2.0,,2,0,0,,27,5,,3,2.0,0.0,,,,,,,,,0.0,,,,,,,310,18,0,2704,192
87,2022-07-14,489,Facebook,T H E U N S E E N Beauty,"10,294",0.0,1.0,1,1,0,196,28,31,15.82%,1,0.0,0.0,0.0,,30,1.0,,,,,,,,,,,,298,25,1,3350,158
88,2022-07-14,490,Instagram,theunseenbeauty,"22,880",10.0,25.0,4,3,8,"5,675","1,052",338,5.96%,292,17.0,0.0,,29.0,,,1.0,2.0,,1.0,,,,4.0,4.0,,,298,25,1,3350,158
89,2022-07-14,491,TikTok,theunseenbeautyuk,843,2.0,,0,0,0,,114,10,,9,0.0,1.0,,,,,,,,,0.0,,,,,,,298,25,1,3350,158
90,2022-07-15,492,Facebook,T H E U N S E E N Beauty,"10,292",-1.0,0.0,1,1,0,234,26,26,11.11%,0,0.0,0.0,0.0,,26,1.0,,,,,,,,,,,,253,18,0,2457,99
91,2022-07-15,493,Instagram,theunseenbeauty,"22,892",12.0,18.0,14,11,16,"6,370","2,229",210,3.3%,165,11.0,2.0,,32.0,,,1.0,10.0,,3.0,,,,10.0,5.0,1.0,,253,18,0,2457,99
92,2022-07-15,494,TikTok,theunseenbeautyuk,846,3.0,,0,0,0,,69,0,,0,0.0,0.0,,,,,,,,,0.0,,,,,,,253,18,0,2457,99
93,2022-07-16,495,Facebook,T H E U N S E E N Beauty,"10,289",-2.0,0.0,1,1,0,379,27,12,3.17%,3,0.0,0.0,0.0,,9,1.0,,,,,,,,,,,,165,10,0,1885,249
94,2022-07-16,496,Instagram,theunseenbeauty,"22,898",6.0,10.0,4,3,2,"4,261",751,131,3.07%,111,2.0,0.0,,18.0,,,1.0,2.0,,1.0,,,,,2.0,,,165,10,0,1885,249
95,2022-07-16,497,TikTok,theunseenbeautyuk,847,1.0,,0,0,0,,85,0,,0,0.0,0.0,,,,,,,,,0.0,,,,,,,165,10,0,1885,249
96,2022-07-17,498,Facebook,T H E U N S E E N Beauty,"10,288",0.0,0.0,0,0,0,205,11,40,19.51%,2,0.0,0.0,0.0,,38,,,,,,,,,,,,,158,17,0,2199,116
97,2022-07-17,499,Instagram,theunseenbeauty,"22,902",4.0,17.0,4,3,11,"4,459",806,122,2.74%,110,2.0,0.0,,10.0,,,1.0,2.0,,1.0,,,,2.0,8.0,1.0,,158,17,0,2199,116
98,2022-07-17,500,TikTok,theunseenbeautyuk,848,1.0,,0,0,0,,29,1,,1,0.0,0.0,,,,,,,,,0.0,,,,,,,158,17,0,2199,116
99,2022-07-18,501,Facebook,T H E U N S E E N Beauty,"10,287",-1.0,0.0,0,0,0,118,1,54,45.76%,0,0.0,0.0,0.0,,54,,,,,,,,,,,,,449,102,0,2090,81
100,2022-07-18,502,Instagram,theunseenbeauty,"22,989",87.0,102.0,0,0,11,"8,162",865,146,1.79%,127,3.0,0.0,,16.0,,,,,,,,,,,11.0,,,449,102,0,2090,81
101,2022-07-18,503,TikTok,theunseenbeautyuk,848,-1.0,,1,1,1,,165,7,,5,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,449,102,0,2090,81
102,2022-07-19,504,Facebook,T H E U N S E E N Beauty,"10,287",0.0,0.0,1,1,1,185,3,3,1.62%,1,0.0,0.0,0.0,,2,1.0,,,,,,1.0,,,,,,407,125,0,2347,174
103,2022-07-19,505,Instagram,theunseenbeauty,"23,110",121.0,125.0,3,2,6,"13,544","1,389",288,2.13%,182,2.0,0.0,,104.0,,,1.0,1.0,,1.0,,,,2.0,3.0,1.0,,407,125,0,2347,174
104,2022-07-19,506,TikTok,theunseenbeautyuk,867,19.0,,2,2,0,,"2,056",58,,58,0.0,0.0,,,,,,,,,2.0,,,,,,,407,125,0,2347,174
105,2022-07-20,507,Facebook,T H E U N S E E N Beauty,"10,286",-1.0,0.0,0,0,1,168,5,16,9.52%,0,0.0,0.0,0.0,,16,,,,,,,1.0,,,,,,451,50,0,1923,93
106,2022-07-20,508,Instagram,theunseenbeauty,"23,156",46.0,50.0,4,4,7,"7,736","1,125",107,1.38%,80,1.0,0.0,,26.0,,,1.0,3.0,,,,,,6.0,1.0,,,451,50,0,1923,93
107,2022-07-20,509,TikTok,theunseenbeautyuk,917,50.0,,1,1,13,,"10,661",876,,768,15.0,93.0,,,,,,,,,1.0,,,,,,13.0,451,50,0,1923,93
108,2022-07-21,510,Facebook,T H E U N S E E N Beauty,"10,284",-1.0,0.0,0,0,4,178,1,50,28.09%,0,0.0,0.0,0.0,,50,,,,,,,4.0,,,,,,352,52,0,2369,55
109,2022-07-21,511,Instagram,theunseenbeauty,"23,207",51.0,52.0,10,6,14,"8,315","1,305",235,2.83%,190,12.0,0.0,,33.0,,,1.0,5.0,,4.0,,,,3.0,11.0,,,352,52,0,2369,55
110,2022-07-21,512,TikTok,theunseenbeautyuk,946,29.0,,7,0,10,,"4,782",443,,355,18.0,70.0,,,,,,,,,0.0,,,,,,10.0,352,52,0,2369,55
111,2022-07-22,513,Facebook,T H E U N S E E N Beauty,"10,284",0.0,0.0,1,1,1,172,0,9,5.23%,1,0.0,0.0,0.0,,8,1.0,,,,,,1.0,,,,,,285,42,0,2184,109
112,2022-07-22,514,Instagram,theunseenbeauty,"23,243",36.0,42.0,6,5,7,"6,391","1,388",194,3.04%,159,1.0,0.0,,34.0,,,1.0,4.0,,1.0,,,,2.0,5.0,,,285,42,0,2184,109
113,2022-07-22,515,TikTok,theunseenbeautyuk,951,5.0,,2,1,3,,"1,361",84,,75,4.0,5.0,,,,,,,,,1.0,,,,,,3.0,285,42,0,2184,109
114,2022-07-23,516,Facebook,T H E U N S E E N Beauty,"10,285",1.0,1.0,1,1,1,281,1,26,9.25%,2,0.0,0.0,0.0,,24,1.0,,,,,,1.0,,,,,,210,22,1,1617,175
115,2022-07-23,517,Instagram,theunseenbeauty,"23,256",13.0,22.0,5,4,2,"3,982",907,162,4.07%,126,3.0,0.0,,33.0,,,1.0,3.0,,1.0,,,,1.0,1.0,,,210,22,1,1617,175
116,2022-07-23,518,TikTok,theunseenbeautyuk,978,27.0,,0,0,1,,"1,119",54,,47,1.0,6.0,,,,,,,,,0.0,,,,,,1.0,210,22,1,1617,175
117,2022-07-24,519,Facebook,T H E U N S E E N Beauty,"10,285",0.0,0.0,1,1,0,141,36,14,9.93%,1,0.0,0.0,0.0,,13,1.0,,,,,,,,,,,,188,15,0,1049,113
118,2022-07-24,520,Instagram,theunseenbeauty,"23,267",11.0,15.0,0,0,3,"2,163",360,42,1.94%,32,2.0,0.0,,8.0,,,,,,,,,,1.0,2.0,,,188,15,0,1049,113
119,2022-07-24,521,TikTok,theunseenbeautyuk,994,16.0,,0,0,2,,"1,350",76,,66,2.0,8.0,,,,,,,,,0.0,,,,,,2.0,188,15,0,1049,113
120,2022-07-25,522,Facebook,T H E U N S E E N Beauty,"10,284",-1.0,0.0,0,0,1,93,6,30,32.26%,1,0.0,0.0,0.0,,29,,,,,,,1.0,,,,,,609,27,0,2678,65
121,2022-07-25,523,Instagram,theunseenbeauty,"23,277",10.0,27.0,5,3,11,"5,290",474,28,0.53%,19,1.0,0.0,,8.0,,,1.0,2.0,,2.0,,,,5.0,6.0,,,609,27,0,2678,65
122,2022-07-25,524,TikTok,theunseenbeautyuk,"1,010",16.0,,1,1,3,,"4,014",299,,270,3.0,26.0,,,,,,,,,1.0,,,,,,3.0,609,27,0,2678,65
123,2022-07-26,525,Facebook,T H E U N S E E N Beauty,"10,284",0.0,0.0,1,1,0,288,6,24,8.33%,1,0.0,0.0,0.0,,23,1.0,,,,,,,,,,,,266,29,0,3150,226
124,2022-07-26,526,Instagram,theunseenbeauty,"23,302",25.0,29.0,2,1,10,"6,515",804,114,1.75%,88,6.0,0.0,,20.0,,,1.0,,,1.0,,,,3.0,7.0,,,266,29,0,3150,226
125,2022-07-26,527,TikTok,theunseenbeautyuk,"1,073",63.0,,0,0,11,,"11,447","1,154",,"1,074",12.0,68.0,,,,,,,,,0.0,,,,,,11.0,266,29,0,3150,226
126,2022-07-27,528,Facebook,T H E U N S E E N Beauty,"10,283",0.0,0.0,1,1,0,264,9,8,3.03%,1,0.0,0.0,0.0,,7,1.0,,,,,,,,,,,,183,10,0,2234,201
127,2022-07-27,529,Instagram,theunseenbeauty,"23,307",5.0,10.0,6,5,10,"4,680","1,302",341,7.29%,292,7.0,0.0,,42.0,,,1.0,4.0,,1.0,,,,6.0,4.0,,,183,10,0,2234,201
128,2022-07-27,530,TikTok,theunseenbeautyuk,"1,076",3.0,,1,1,2,,"1,199",106,,93,5.0,8.0,,,,,,,,,1.0,,,,,,2.0,183,10,0,2234,201
129,2022-07-28,531,Facebook,T H E U N S E E N Beauty,"10,283",0.0,0.0,2,2,0,603,6,66,10.95%,1,0.0,0.0,0.0,,65,2.0,,,,,,,,,,,,169,18,0,3036,337
130,2022-07-28,532,Instagram,theunseenbeauty,"23,309",2.0,18.0,5,5,9,"5,003","5,559",369,7.38%,249,1.0,2.0,,117.0,,,1.0,3.0,1.0,,,,,6.0,3.0,,,169,18,0,3036,337
131,2022-07-28,533,TikTok,theunseenbeautyuk,"1,079",3.0,,11,1,0,,"1,071",123,,103,10.0,10.0,,,,,,,,,1.0,,,,,,,169,18,0,3036,337
132,2022-07-29,534,Facebook,T H E U N S E E N Beauty,"10,280",-1.0,0.0,0,0,0,363,3,98,27%,0,0.0,0.0,0.0,,98,,,,,,,,,,,,,134,14,0,2954,212
133,2022-07-29,535,Instagram,theunseenbeauty,"23,306",-3.0,14.0,3,3,31,"4,901","2,641",289,5.9%,236,29.0,2.0,,22.0,,,1.0,2.0,,,,,,28.0,2.0,1.0,,134,14,0,2954,212
134,2022-07-29,536,TikTok,theunseenbeautyuk,"1,082",3.0,,0,0,2,,"1,175",112,,103,2.0,7.0,,,,,,,,,0.0,,,,,,2.0,134,14,0,2954,212
135,2022-07-30,537,Facebook,T H E U N S E E N Beauty,"10,280",0.0,0.0,0,0,1,101,1,30,29.7%,0,0.0,0.0,0.0,,30,,,,,,,1.0,,,,,,205,15,0,1673,84
136,2022-07-30,538,Instagram,theunseenbeauty,"23,315",9.0,15.0,0,0,10,"3,031",690,80,2.64%,61,12.0,0.0,,7.0,,,,,,,,,,10.0,,,,205,15,0,1673,84
